id,titlu,categorie,status,functionalitate_iconta,posibil_duplicat_sens
GH-04641,Ce se întâmplă dacă expiră sediul social al firmei?,altele,candidat,,nu
GH-04642,Cum schimb sediul social al unui SRL?,altele,candidat,,nu
GH-04643,Ce acte sunt necesare pentru schimbarea sediului social?,altele,candidat,,nu
GH-04644,Cum schimb sediul social în alt județ?,altele,candidat,,nu
GH-04645,Se schimbă CUI-ul dacă mut sediul firmei în alt județ?,altele,candidat,,nu
GH-04646,Ce trebuie declarat la ANAF după schimbarea sediului social?,altele,candidat,,nu
GH-04647,Trebuie depus D700 după schimbarea sediului social?,altele,candidat,,nu
GH-04648,Cum actualizez sediul firmei în SPV?,spv,candidat,,nu
GH-04649,Cum actualizez adresa firmei pe facturi după schimbarea sediului?,altele,candidat,,nu
GH-04650,De la ce dată folosesc noua adresă pe facturi?,altele,candidat,,nu
GH-04651,Cum deschid un punct de lucru pentru un SRL?,altele,candidat,,nu
GH-04652,Ce acte sunt necesare pentru deschiderea unui punct de lucru?,altele,candidat,,nu
GH-04653,Când trebuie declarat punctul de lucru la ANAF?,altele,candidat,,nu
GH-04654,Cum declar fiscal un sediu secundar?,altele,candidat,,nu
GH-04655,Trebuie depus D700 pentru un punct de lucru?,altele,candidat,,nu
GH-04656,Când primește un punct de lucru cod fiscal separat?,altele,candidat,,nu
GH-04657,Cum înregistrez salariații unui punct de lucru?,salarizare,candidat,,nu
GH-04658,Cum închid un punct de lucru?,altele,candidat,,nu
GH-04659,Ce declarații trebuie depuse după închiderea unui sediu secundar?,altele,candidat,,nu
GH-04660,Cum schimb denumirea unui SRL?,altele,candidat,,nu
GH-04661,Ce acte sunt necesare pentru schimbarea denumirii firmei?,altele,candidat,,nu
GH-04662,Se schimbă CUI-ul dacă schimb denumirea firmei?,altele,candidat,,nu
GH-04663,Ce trebuie actualizat după schimbarea denumirii SRL-ului?,altele,candidat,,nu
GH-04664,Trebuie anunțată ANAF după schimbarea denumirii firmei?,altele,candidat,,nu
GH-04665,Cum actualizez denumirea firmei în SPV și e-Factura?,spv,candidat,,nu
GH-04666,Cum schimb administratorul unui SRL?,infiintare,candidat,,nu
GH-04667,Ce acte sunt necesare pentru schimbarea administratorului?,infiintare,candidat,,nu
GH-04668,De la ce dată produce efecte schimbarea administratorului?,infiintare,candidat,,nu
GH-04669,Trebuie anunțată ANAF când se schimbă administratorul?,infiintare,candidat,,nu
GH-04670,Cum schimb accesul în SPV după schimbarea administratorului?,spv,candidat,,nu
GH-04671,Cum retrag certificatul digital al fostului administrator?,infiintare,candidat,,nu
GH-04672,Cum numesc un administrator nou într-un SRL?,infiintare,candidat,,nu
GH-04673,Poate fi numit administrator un neasociat?,infiintare,candidat,,nu
GH-04674,Poate fi administrator un cetățean străin?,infiintare,candidat,,nu
GH-04675,Cum prelungesc mandatul administratorului?,infiintare,candidat,,nu
GH-04676,Ce se întâmplă dacă mandatul administratorului expiră?,infiintare,candidat,,nu
GH-04677,Cum schimb durata mandatului administratorului?,infiintare,candidat,,nu
GH-04678,Cum adaug un asociat nou într-un SRL?,infiintare,candidat,,nu
GH-04679,Cum scot un asociat dintr-un SRL?,infiintare,candidat,,nu
GH-04680,Cum se face cesiunea părților sociale în 2026?,altele,candidat,,nu
GH-04681,Ce acte sunt necesare pentru cesiunea părților sociale?,altele,candidat,,nu
GH-04682,Cum vând părțile sociale ale unui SRL?,altele,candidat,,nu
GH-04683,Cum cumpăr părți sociale într-o firmă existentă?,altele,candidat,,nu
GH-04684,Ce taxe apar la cesiunea părților sociale?,altele,candidat,,nu
GH-04685,Cum se înregistrează contabil cesiunea părților sociale?,altele,candidat,,nu
GH-04686,Cesiunea părților sociale se înregistrează în contabilitatea firmei?,altele,candidat,,nu
GH-04687,Ce obligații fiscale are asociatul care își vinde părțile sociale?,infiintare,candidat,,nu
GH-04688,Cum se declară câștigul din cesiunea părților sociale?,altele,candidat,,nu
GH-04689,Trebuie notificată ANAF la cesiunea părților sociale?,altele,candidat,,nu
GH-04690,Ce trebuie verificat fiscal înainte de cesiunea unei firme?,altele,candidat,,nu
GH-04691,Cum verific datoriile unei firme înainte să cumpăr părțile sociale?,altele,candidat,,nu
GH-04692,Cum verific situația fiscală a unui SRL înainte de preluare?,altele,candidat,,nu
GH-04693,Ce documente contabile trebuie predate la schimbarea asociaților?,infiintare,candidat,,nu
GH-04694,Ce trebuie predat noului administrator la preluarea firmei?,infiintare,candidat,,nu
GH-04695,Cum se face predarea contabilității la schimbarea administratorului?,infiintare,candidat,,nu
GH-04696,Cum schimb procentul de participare al asociaților?,infiintare,candidat,,nu
GH-04697,Cum majorez capitalul social al unui SRL?,infiintare,candidat,,nu
GH-04698,Cum se înregistrează contabil majorarea capitalului social?,infiintare,candidat,,nu
GH-04699,Cum majorez capitalul social din profitul nerepartizat?,infiintare,candidat,,nu
GH-04700,Cum majorez capitalul social din rezerve?,infiintare,candidat,,nu
GH-04701,Cum majorez capitalul social prin aport în numerar?,casierie,candidat,,nu
GH-04702,Cum majorez capitalul social prin aport în natură?,infiintare,candidat,,nu
GH-04703,Cum transform împrumutul asociatului în capital social?,infiintare,candidat,,nu
GH-04704,Cum se înregistrează conversia contului 455 în capital social?,infiintare,candidat,,nu
GH-04705,Cum reduc capitalul social al unui SRL?,infiintare,candidat,,nu
GH-04706,Ce condiții trebuie îndeplinite pentru reducerea capitalului social?,infiintare,candidat,,nu
GH-04707,Cum se contabilizează reducerea capitalului social?,infiintare,candidat,,nu
GH-04708,Pot restitui asociaților capitalul social redus?,infiintare,candidat,,nu
GH-04709,Ce taxe apar la restituirea capitalului social?,infiintare,candidat,,nu
GH-04710,Cum modific actul constitutiv al unui SRL?,altele,candidat,,nu
GH-04711,Când trebuie actualizat actul constitutiv?,altele,candidat,,nu
GH-04712,Cum depun un act constitutiv actualizat la Registrul Comerțului?,altele,candidat,,nu
GH-04713,Ce modificări ale firmei trebuie înregistrate la Registrul Comerțului?,altele,candidat,,nu
GH-04714,Ce modificări trebuie declarate separat la ANAF?,altele,candidat,,nu
GH-04715,Cum corectez o mențiune înregistrată greșit la Registrul Comerțului?,greseli,candidat,,nu
GH-04716,Cum corectez datele firmei din evidența ANAF?,greseli,candidat,,nu
GH-04717,Cum depun D700 pentru modificarea vectorului fiscal?,altele,candidat,,nu
GH-04718,Ce modificări fiscale se declară prin D700 în 2026?,altele,candidat,,nu
GH-04719,Cum trec un SRL de la micro la impozit pe profit?,profit,candidat,,nu
GH-04720,Cum modific regimul fiscal al firmei după depășirea plafonului micro?,micro,candidat,,nu
GH-04721,Cum înregistrez firma în scopuri de TVA?,tva,candidat,,nu
GH-04722,Cum devine un SRL plătitor de TVA în 2026?,tva,candidat,,nu
GH-04723,Cum solicit înregistrarea voluntară în scopuri de TVA?,tva,candidat,,nu
GH-04724,Ce trebuie făcut după depășirea plafonului de scutire TVA?,tva,candidat,,nu
GH-04725,Cum schimb perioada fiscală TVA de la trimestru la lună?,tva,candidat,,da
GH-04726,Cum schimb perioada fiscală TVA de la lună la trimestru?,tva,candidat,,da
GH-04727,Cum intru în sistemul TVA la încasare?,tva,candidat,,da
GH-04728,Cum ies din sistemul TVA la încasare?,tva,candidat,,nu
GH-04729,Cum anulez codul de TVA al unei firme?,tva,candidat,,nu
GH-04730,Cum reactivez codul de TVA după anulare?,tva,candidat,,nu
GH-04731,Cum suspend activitatea unui SRL în 2026?,altele,candidat,,nu
GH-04732,Ce acte sunt necesare pentru suspendarea activității firmei?,altele,candidat,,nu
GH-04733,Cât timp poate fi suspendată activitatea unui SRL?,altele,candidat,,nu
GH-04734,Ce declarații fiscale se depun în perioada de suspendare?,altele,candidat,,nu
GH-04735,Mai trebuie depus D300 dacă firma este suspendată?,tva,candidat,,nu
GH-04736,Mai trebuie depus D112 dacă firma este suspendată?,salarizare,candidat,,nu
GH-04737,Mai trebuie depus D406 SAF-T dacă firma este suspendată?,declaratii_speciale,candidat,,nu
GH-04738,Ce se întâmplă cu e-Factura când firma își suspendă activitatea?,spv,candidat,,nu
GH-04739,Poate o firmă suspendată să emită facturi?,altele,candidat,,nu
GH-04740,Poate o firmă suspendată să încaseze facturi vechi?,altele,candidat,,nu
GH-04741,Poate o firmă suspendată să plătească datorii?,altele,candidat,,nu
GH-04742,Cum se contabilizează operațiunile din perioada de suspendare?,altele,candidat,,nu
GH-04743,Ce se întâmplă cu salariații când firma își suspendă activitatea?,salarizare,candidat,,nu
GH-04744,Ce se întâmplă cu regimul micro când firma își suspendă activitatea?,micro,candidat,,nu
GH-04745,Cum reiau activitatea unui SRL suspendat?,altele,candidat,,nu
GH-04746,Ce acte sunt necesare pentru reluarea activității?,altele,candidat,,nu
GH-04747,Ce declarații trebuie depuse după reactivarea firmei?,altele,candidat,,nu
GH-04748,Cum reactivez vectorul fiscal după reluarea activității?,altele,candidat,,nu
GH-04749,Cum reactivez accesul fiscal al unei firme după suspendare?,altele,candidat,,nu
GH-04750,Cum suspend activitatea unui PFA?,pfa,candidat,,nu
GH-04751,Cât timp poate fi suspendat un PFA?,pfa,candidat,,nu
GH-04752,Ce obligații fiscale are un PFA în perioada de suspendare?,pfa,candidat,,nu
GH-04753,Cum reiau activitatea unui PFA suspendat?,pfa,candidat,,nu
GH-04754,Cum radiez un PFA în 2026?,pfa,candidat,,nu
GH-04755,Ce acte sunt necesare pentru radierea unui PFA?,pfa,candidat,,nu
GH-04756,Ce declarații trebuie depuse după radierea unui PFA?,pfa,candidat,,nu
GH-04757,Mai depun D212 după radierea PFA?,pfa,candidat,,nu
GH-04758,Cum declar veniturile finale după închiderea PFA?,pfa,candidat,,nu
GH-04759,Ce fac cu mijloacele fixe la radierea PFA?,pfa,candidat,,nu
GH-04760,Ce fac cu stocurile la închiderea PFA?,pfa,candidat,,nu
GH-04761,Ce fac cu TVA la radierea unui PFA plătitor de TVA?,pfa,candidat,,nu
GH-04762,Cum închid o întreprindere individuală?,pfa,candidat,,da
GH-04763,Ce declarații depun după radierea unei întreprinderi individuale?,pfa,candidat,,nu
GH-04764,Cum închid definitiv un SRL în 2026?,altele,candidat,,nu
GH-04765,Care sunt pașii pentru închiderea unui SRL fără activitate?,altele,candidat,,nu
GH-04766,Cum închid un SRL care nu are datorii?,altele,candidat,,da
GH-04767,Cum închid un SRL care are datorii?,altele,candidat,,da
GH-04768,Pot radia un SRL cu datorii la ANAF?,altele,candidat,,nu
GH-04769,Pot închide o firmă care are datorii către asociați?,infiintare,candidat,,nu
GH-04770,Cum închid un SRL cu sold în contul 455?,altele,candidat,,nu
GH-04771,Cum închid un SRL cu bani în contul bancar?,casierie,candidat,,nu
GH-04772,Cum închid un SRL cu numerar în casierie?,casierie,candidat,,nu
GH-04773,Cum închid un SRL care mai are stocuri?,stocuri,candidat,,nu
GH-04774,Cum închid un SRL care mai are mijloace fixe?,mijloace_fixe,candidat,,nu
GH-04775,Cum închid un SRL care deține un autoturism?,altele,candidat,,nu
GH-04776,Cum închid un SRL care deține un imobil?,altele,candidat,,nu
GH-04777,Cum închid un SRL cu facturi neîncasate?,altele,candidat,,nu
GH-04778,Cum închid un SRL cu datorii către furnizori?,altele,candidat,,nu
GH-04779,Cum închid un SRL cu salariați?,salarizare,candidat,,nu
GH-04780,Ce se întâmplă cu contractele de muncă la lichidarea firmei?,infiintare,candidat,,nu
GH-04781,Ce se întâmplă cu concediile neefectuate când firma se închide?,altele,candidat,,nu
GH-04782,Cum închid un SRL micro?,micro,candidat,,nu
GH-04783,Cum închid un SRL plătitor de impozit pe profit?,profit,candidat,,nu
GH-04784,Cum închid un SRL plătitor de TVA?,tva,candidat,,nu
GH-04785,Cum închid un SRL neplătitor de TVA?,tva,candidat,,nu
GH-04786,Cum închid o firmă care aplică TVA la încasare?,tva,candidat,,nu
GH-04787,Cum închid o firmă cu TVA trimestrial?,tva,candidat,,nu
GH-04788,"Care este diferența dintre dizolvare, lichidare și radiere?",infiintare,candidat,,nu
GH-04789,Ce înseamnă dizolvarea voluntară a unui SRL?,altele,candidat,,nu
GH-04790,Ce înseamnă lichidarea simultană a unui SRL?,infiintare,candidat,,nu
GH-04791,Când se poate face dizolvare și lichidare simultană?,infiintare,candidat,,nu
GH-04792,Când este necesar un lichidator pentru închiderea firmei?,altele,candidat,,nu
GH-04793,Cum se numește lichidatorul unei societăți?,altele,candidat,,nu
GH-04794,Cât durează dizolvarea și lichidarea unui SRL?,infiintare,candidat,,nu
GH-04795,Ce documente contabile sunt necesare la lichidarea unei firme?,infiintare,candidat,,nu
GH-04796,Ce bilanț se depune la lichidarea unui SRL?,infiintare,candidat,,nu
GH-04797,Cum se întocmește bilanțul de lichidare?,infiintare,candidat,,da
GH-04798,Ce declarații fiscale se depun în timpul lichidării?,altele,candidat,,nu
GH-04799,Ce declarații se depun înainte de radierea firmei?,infiintare,candidat,,nu
GH-04800,Când se depune ultima D100 la lichidarea firmei?,infiintare,candidat,,nu
GH-04801,Când se depune ultima D101 la lichidarea firmei?,profit,candidat,,nu
GH-04802,Când se depune ultima D300 la lichidarea firmei?,tva,candidat,,nu
GH-04803,Când se depune ultima D394 la lichidarea firmei?,tva,candidat,,nu
GH-04804,Când se depune ultima D112 la lichidarea firmei?,salarizare,candidat,,nu
GH-04805,Când se depune ultima D406 SAF-T la lichidarea firmei?,declaratii_speciale,candidat,,nu
GH-04806,Cum se închide vectorul fiscal al unei societăți radiate?,altele,candidat,,nu
GH-04807,Trebuie depus D700 la radierea firmei?,infiintare,candidat,,nu
GH-04808,Cum se anulează codul de TVA la lichidarea societății?,tva,candidat,,nu
GH-04809,Cum se ajustează TVA la lichidarea firmei?,tva,candidat,,nu
GH-04810,Ce se întâmplă cu TVA dedusă pentru stocuri la lichidare?,tva,candidat,,nu
GH-04811,Ce se întâmplă cu TVA pentru mijloacele fixe la lichidare?,tva,candidat,,nu
GH-04812,Cum se tratează bunurile rămase la lichidarea unui SRL?,infiintare,candidat,,nu
GH-04813,Cum se distribuie bunurile către asociați la lichidare?,infiintare,candidat,,nu
GH-04814,Cum se distribuie banii rămași către asociați la lichidare?,infiintare,candidat,,nu
GH-04815,Cum se impozitează sumele primite de asociați la lichidarea firmei?,infiintare,candidat,,nu
GH-04816,Cum se calculează venitul din lichidarea unei societăți?,infiintare,candidat,,nu
GH-04817,Cine reține impozitul la lichidarea unui,infiintare,candidat,,nu
GH-04818,Înființare SRL 2026: care sunt pașii concreți,infiintare,candidat,,nu
GH-04819,"Cât costă înființarea unui SRL în 2026, cu tot cu taxe",infiintare,candidat,,nu
GH-04820,Capitalul social minim pentru un SRL în 2026,infiintare,candidat,,nu
GH-04821,Se mai poate înființa SRL cu 1 leu capital social,infiintare,candidat,,nu
GH-04822,Cum înființez un SRL în 24 de ore la ONRC,infiintare,candidat,,nu
GH-04823,Înființare SRL online prin portalul ONRC: procedura 2026,infiintare,candidat,,nu
GH-04824,Documentele necesare pentru înființarea unui SRL,infiintare,candidat,,nu
GH-04825,Actul constitutiv al SRL: cum îl redactez,altele,candidat,,nu
GH-04826,Cum obțin rezervarea numelui de firmă la ONRC,infiintare,candidat,,nu
GH-04827,Verificarea disponibilității denumirii la ONRC,infiintare,candidat,,nu
GH-04828,Se poate înființa un SRL fără sediu social propriu,infiintare,candidat,,nu
GH-04829,Sediu social la domiciliu: se poate în 2026,altele,candidat,,nu
GH-04830,Înființare SRL cu sediu social virtual: este legal,infiintare,candidat,,nu
GH-04831,Cum dovedesc dreptul de folosință asupra sediului social,altele,candidat,,da
GH-04832,Înființare SRL cu un singur asociat: condiții,infiintare,candidat,,nu
GH-04833,Înființare SRL cu doi asociați: documente necesare,infiintare,candidat,,nu
GH-04834,Cum stabilesc părțile sociale la înființarea SRL,infiintare,candidat,,nu
GH-04835,Aportul în numerar la capitalul social: cum se varsă,casierie,candidat,,nu
GH-04836,Aportul în natură la înființarea SRL: evaluare,infiintare,candidat,,nu
GH-04837,Cum se declară aportul în natură la ONRC,infiintare,candidat,,nu
GH-04838,Termenul de vărsare a capitalului social după înființare,infiintare,candidat,,nu
GH-04839,SRL nou: contul bancar obligatoriu pentru capital,casierie,candidat,,nu
GH-04840,Cum deschid contul de capital social la bancă,infiintare,candidat,,nu
GH-04841,Dovada vărsării capitalului social la ONRC,infiintare,candidat,,nu
GH-04842,Înființare SRL cu obiect de activitate IT: coduri CAEN,infiintare,candidat,,nu
